,Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Sumperemp
8591,Hospital 1128,District 50,Instrument 8,5520,5520.0
8592,Hospital 1128,District 53,Instrument 3,29850,5.325602140945584
8593,Hospital 1128,District 7,Instrument 3,1596,798.0
8594,Hospital 1128,District 8,Instrument 3,3936,3.5523465703971118
8595,Hospital 1128,District 8,Instrument 8,1080,0.9747292418772563
8596,Hospital 1128,District 9,Instrument 3,11520,303.1578947368421
8597,Hospital 1129,District 15,Instrument 4,51228,853.8
8598,Hospital 1129,District 19,Instrument 3,100059,100.7643504531722
8599,Hospital 1129,District 19,Instrument 4,29314,29.520644511581068
8600,Hospital 1129,District 20,Instrument 4,720,0.47462096242584045
8601,Hospital 1129,District 29,Instrument 7,8927,270.5151515151515
8602,Hospital 1129,District 3,Instrument 5,15000,129.31034482758622
8603,Hospital 1129,District 35,Instrument 3,50220,25110.0
8604,Hospital 1129,District 39,Instrument 3,44636,293.6578947368421
8605,Hospital 1129,District 4,Instrument 3,53592,328.7852760736196
8606,Hospital 1129,District 4,Instrument 4,20010,122.76073619631902
8607,Hospital 1129,District 4,Instrument 5,76152,467.19018404907973
8608,Hospital 1129,District 44,Instrument 4,15840,25.88235294117647
8609,Hospital 1129,District 49,Instrument 3,2106,2106.0
8610,Hospital 1129,District 5,Instrument 2,21600,1200.0
8611,Hospital 113,District 50,Instrument 4,3006,3006.0
8612,Hospital 1130,District 12,Instrument 2,65520,374.4
8613,Hospital 1130,District 12,Instrument 3,57720,329.8285714285714
8614,Hospital 1130,District 13,Instrument 7,5892,12.725701943844493
8615,Hospital 1130,District 34,Instrument 3,4200,25.609756097560975
8616,Hospital 1130,District 39,Instrument 3,1065,8.729508196721312
8617,Hospital 1131,District 14,Instrument 3,2880,2880.0
8618,Hospital 1131,District 14,Instrument 7,10514,10514.0
8619,Hospital 1131,District 20,Instrument 5,6835,7.802511415525114
8620,Hospital 1131,District 28,Instrument 13,801001,135.99337860780986
8621,Hospital 1131,District 39,Instrument 3,25293,12646.5
8622,Hospital 1131,District 41,Instrument 4,1782,44.55
8623,Hospital 1131,District 41,Instrument 7,23208,580.2
8624,Hospital 1131,District 50,Instrument 4,5760,5760.0
8625,Hospital 1131,District 8,Instrument 2,23880,265.3333333333333
8626,Hospital 1131,District 8,Instrument 3,4680,52.0
8627,Hospital 1132,District 20,Instrument 5,5106,104.20408163265306
8628,Hospital 1132,District 28,Instrument 19,10000,10000.0
8629,Hospital 1132,District 28,Instrument 4,270,270.0
8630,Hospital 1132,District 28,Instrument 7,5220,5220.0
8631,Hospital 1132,District 50,Instrument 3,266,266.0
8632,Hospital 1133,District 13,Instrument 7,163174,6275.923076923077
8633,Hospital 1133,District 3,Instrument 3,3360,28.47457627118644
8634,Hospital 1133,District 7,Instrument 3,120,0.8450704225352113
8635,Hospital 1134,District 20,Instrument 8,1066034,529.0491315136477
8636,Hospital 1136,District 32,Instrument 7,750,8.823529411764707
8637,Hospital 1138,District 13,Instrument 7,61115,83.37653478854024
8638,Hospital 1138,District 15,Instrument 5,210,7.0
8639,Hospital 1138,District 3,Instrument 3,7711,593.1538461538462
8640,Hospital 1138,District 35,Instrument 3,2256,5.186206896551724
8641,Hospital 1138,District 39,Instrument 3,6178,2059.3333333333335
8642,Hospital 1138,District 41,Instrument 7,420,0.7879924953095685
8643,Hospital 1138,District 48,Instrument 4,634,2.339483394833948
8644,Hospital 1139,District 20,Instrument 5,5106,130.92307692307693
8645,Hospital 114,District 20,Instrument 5,276,5.75
8646,Hospital 114,District 4,Instrument 2,63360,63360.0
8647,Hospital 114,District 4,Instrument 3,79483,79483.0
8648,Hospital 114,District 41,Instrument 2,12240,313.84615384615387
8649,Hospital 114,District 41,Instrument 3,7560,193.84615384615384
8650,Hospital 1145,District 13,Instrument 7,8695,46.74731182795699
8651,Hospital 1146,District 20,Instrument 5,2208,110.4
8652,Hospital 115,District 13,Instrument 13,2691,1.397196261682243
8653,Hospital 115,District 20,Instrument 4,5700,5700.0
8654,Hospital 115,District 28,Instrument 5,53745,275.61538461538464
8655,Hospital 115,District 8,Instrument 3,7740,3.78114313629702
8656,Hospital 1150,District 13,Instrument 7,619,2.0564784053156147
8657,Hospital 1150,District 15,Instrument 5,4500,1500.0
8658,Hospital 1151,District 13,Instrument 7,2557,21.66949152542373
8659,Hospital 1151,District 20,Instrument 4,1512,2.749090909090909
8660,Hospital 1151,District 20,Instrument 5,16111,29.292727272727273
8661,Hospital 1153,District 20,Instrument 5,276,16.235294117647058
8662,Hospital 1154,District 39,Instrument 2,48676,48676.0
8663,Hospital 1154,District 39,Instrument 3,27056,27056.0
8664,Hospital 1154,District 39,Instrument 7,25030,25030.0
8665,Hospital 1154,District 50,Instrument 18,49980,49980.0
8666,Hospital 1155,District 18,Instrument 7,4484,3.064935064935065
8667,Hospital 1155,District 20,Instrument 4,3870,4.917407878017789
8668,Hospital 1155,District 35,Instrument 3,3240,1.3488759367194005
8669,Hospital 1155,District 36,Instrument 3,450,450.0
8670,Hospital 1155,District 36,Instrument 4,300,300.0
8671,Hospital 1155,District 41,Instrument 4,7500,13.812154696132596
8672,Hospital 1155,District 48,Instrument 8,107400,526.4705882352941
8673,Hospital 116,District 39,Instrument 3,304,2.026666666666667
8674,Hospital 116,District 44,Instrument 2,36180,16.962025316455698
8675,Hospital 116,District 44,Instrument 3,36180,16.962025316455698
8676,Hospital 116,District 50,Instrument 4,6330,6330.0
8677,Hospital 116,District 8,Instrument 3,924,16.8
8678,Hospital 116,District 8,Instrument 4,2354,42.8
8679,Hospital 1160,District 13,Instrument 7,1932,11.431952662721894
8680,Hospital 1161,District 39,Instrument 3,290,36.25
8681,Hospital 1163,District 19,Instrument 3,60000,68.57142857142857
8682,Hospital 1163,District 19,Instrument 4,96000,109.71428571428571
8683,Hospital 1163,District 20,Instrument 4,1020,0.8069620253164557
8684,Hospital 1163,District 39,Instrument 3,107,1.4266666666666667
8685,Hospital 1167,District 29,Instrument 7,64417,9202.42857142857
8686,Hospital 1169,District 50,Instrument 13,126780,126780.0
8687,Hospital 117,District 13,Instrument 13,10767,24.08724832214765
8688,Hospital 117,District 13,Instrument 7,240,0.5369127516778524
8689,Hospital 1173,District 29,Instrument 7,102000,80.82408874801902
8690,Hospital 1174,District 13,Instrument 7,240,0.021721422753190334
8691,Hospital 1174,District 39,Instrument 3,750,375.0
8692,Hospital 1174,District 41,Instrument 2,5400,80.59701492537313
8693,Hospital 1175,District 20,Instrument 5,828,24.352941176470587
8694,Hospital 1175,District 3,Instrument 7,117289,67.7579433853264
8695,Hospital 1175,District 8,Instrument 3,486,0.3389121338912134
8696,Hospital 1175,District 8,Instrument 5,2706,1.887029288702929
8697,Hospital 1175,District 8,Instrument 7,1380,0.9623430962343096
8698,Hospital 1177,District 13,Instrument 13,34500,33.17307692307692
8699,Hospital 1177,District 13,Instrument 19,117000,112.5
8700,Hospital 1177,District 13,Instrument 7,62416,60.01538461538462
8701,Hospital 1177,District 28,Instrument 13,2250,0.13013302486986697
8702,Hospital 1177,District 4,Instrument 4,41160,3.5605536332179932
8703,Hospital 1177,District 4,Instrument 5,250560,21.674740484429066
8704,Hospital 1177,District 41,Instrument 7,183914,183914.0
8705,Hospital 1177,District 50,Instrument 4,41881,41881.0
8706,Hospital 1177,District 8,Instrument 2,12600,12600.0
8707,Hospital 1177,District 8,Instrument 3,7680,7680.0
8708,Hospital 1178,District 13,Instrument 7,2304,256.0
8709,Hospital 1179,District 50,Instrument 4,213207,213207.0
8710,Hospital 1179,District 50,Instrument 5,189141,189141.0
8711,Hospital 1181,District 13,Instrument 13,805,5.261437908496732
8712,Hospital 1181,District 13,Instrument 7,746,4.875816993464053
8713,Hospital 1181,District 34,Instrument 13,1567,60.26923076923077
8714,Hospital 1181,District 39,Instrument 3,11597,5798.5
8715,Hospital 1181,District 41,Instrument 13,600,40.0
8716,Hospital 1181,District 50,Instrument 13,11513,11513.0
8717,Hospital 1181,District 8,Instrument 3,1132,39.03448275862069
8718,Hospital 1182,District 41,Instrument 5,1800,23.68421052631579
8719,Hospital 1185,District 20,Instrument 4,11280,11280.0
8720,Hospital 1185,District 20,Instrument 5,5112,5112.0
8721,Hospital 1185,District 39,Instrument 3,2673,19.369565217391305
8722,Hospital 1185,District 41,Instrument 4,8880,8880.0
8723,Hospital 1185,District 41,Instrument 7,234,234.0
8724,Hospital 1188,District 28,Instrument 3,354,354.0
8725,Hospital 1188,District 39,Instrument 3,877,877.0
8726,Hospital 119,District 12,Instrument 3,19200,19200.0
8727,Hospital 119,District 12,Instrument 4,3420,3420.0
8728,Hospital 119,District 20,Instrument 4,36000,36000.0
8729,Hospital 119,District 41,Instrument 7,196,196.0
8730,Hospital 1191,District 39,Instrument 3,41005,166.6869918699187
8731,Hospital 1192,District 12,Instrument 4,257388,8.12821322554159
8732,Hospital 1192,District 12,Instrument 5,552000,17.431945935703908
8733,Hospital 1192,District 50,Instrument 4,324,324.0
8734,Hospital 1192,No District Available,Instrument 8,1116000,1116000.0
8735,Hospital 1193,District 20,Instrument 13,13425,74.58333333333333
8736,Hospital 1193,District 20,Instrument 4,840,4.666666666666667
8737,Hospital 1193,District 50,Instrument 13,112077,112077.0
8738,Hospital 1193,District 8,Instrument 3,5220,94.9090909090909
8739,Hospital 1194,District 32,Instrument 7,4898,7.824281150159744
8740,Hospital 1195,District 2,Instrument 7,90514,109.84708737864078
8741,Hospital 1196,District 20,Instrument 5,138,46.0
8742,Hospital 1196,District 41,Instrument 7,420,1.4685314685314685
8743,Hospital 1197,District 13,Instrument 7,161251,1.932468870965809
8744,Hospital 1198,District 41,Instrument 5,4740,47.4
8745,Hospital 1199,District 12,Instrument 5,3173,1.2269914926527457
8746,Hospital 1199,District 20,Instrument 4,5040,24.705882352941178
8747,Hospital 1199,District 20,Instrument 5,67512,330.94117647058823
8748,Hospital 1199,District 20,Instrument 8,216,1.0588235294117647
8749,Hospital 1199,District 28,Instrument 19,3609,13.670454545454545
8750,Hospital 12,District 13,Instrument 7,49614,2756.3333333333335
8751,Hospital 120,District 41,Instrument 7,9756,89.5045871559633
8752,Hospital 1200,District 13,Instrument 7,288,0.06033940917661848
8753,Hospital 1200,District 20,Instrument 5,35435,86.63814180929096
8754,Hospital 1201,District 39,Instrument 3,6900,6900.0
8755,Hospital 1202,District 41,Instrument 4,16575,17.158385093167702
8756,Hospital 1202,District 48,Instrument 3,12000,6000.0
8757,Hospital 1206,District 12,Instrument 4,162205,129.97195512820514
8758,Hospital 1206,District 12,Instrument 5,126257,101.16746794871794
8759,Hospital 1206,District 37,Instrument 3,40500,175.32467532467533
8760,Hospital 1206,District 37,Instrument 4,3600,15.584415584415584
8761,Hospital 1207,District 13,Instrument 13,3837,15.471774193548388
8762,Hospital 1207,District 20,Instrument 5,17250,261.3636363636364
8763,Hospital 1208,District 18,Instrument 7,32366,32366.0
8764,Hospital 1209,District 50,Instrument 4,163,163.0
8765,Hospital 1210,District 20,Instrument 4,276,0.5207547169811321
8766,Hospital 1210,District 20,Instrument 5,3360,6.339622641509434
8767,Hospital 1210,District 41,Instrument 7,3590,22.024539877300615
8768,Hospital 1211,District 50,Instrument 4,15498,15498.0
8769,Hospital 1212,District 13,Instrument 13,443,1.7104247104247103
8770,Hospital 1212,District 13,Instrument 7,4681,18.07335907335907
8771,Hospital 1214,District 34,Instrument 7,720,360.0
8772,Hospital 1215,District 50,Instrument 13,69276,69276.0
8773,Hospital 1215,District 50,Instrument 18,144287,144287.0
8774,Hospital 1215,District 50,Instrument 4,323932,323932.0
8775,Hospital 1216,District 20,Instrument 5,19044,476.1
8776,Hospital 1216,District 39,Instrument 3,49560,12390.0
8777,Hospital 1219,District 41,Instrument 7,180,180.0
8778,Hospital 122,District 20,Instrument 5,19152,368.3076923076923
8779,Hospital 1220,District 37,Instrument 7,98620,28.568945538818078
8780,Hospital 1221,District 13,Instrument 7,37318,54.63836017569546
8781,Hospital 1221,District 19,Instrument 3,14159,12.895264116575593
8782,Hospital 1221,District 19,Instrument 4,2236,2.036429872495446
8783,Hospital 1221,District 19,Instrument 5,18000,16.39344262295082
8784,Hospital 1222,District 19,Instrument 3,41163,5.2190947128185625
8785,Hospital 1222,District 19,Instrument 4,109518,13.885888170406998
8786,Hospital 1222,District 20,Instrument 13,4935,105.0
8787,Hospital 1222,District 20,Instrument 4,16080,342.1276595744681
8788,Hospital 1222,District 50,Instrument 13,164220,164220.0
8789,Hospital 1222,District 8,Instrument 3,480,48.0
8790,Hospital 1223,District 13,Instrument 7,1824,21.714285714285715
8791,Hospital 1223,District 28,Instrument 19,18558,6.632594710507505
8792,Hospital 1225,District 20,Instrument 5,7140,87.07317073170732
8793,Hospital 1225,District 28,Instrument 4,343200,120.21015761821366
8794,Hospital 1225,District 34,Instrument 3,132,132.0
8795,Hospital 1225,District 39,Instrument 3,3839,3839.0
8796,Hospital 1225,District 50,Instrument 4,1778,1778.0
8797,Hospital 1226,District 28,Instrument 7,2267,0.5450829526328445
8798,Hospital 1226,District 28,Instrument 8,6453,1.551574897811974
8799,Hospital 1227,District 13,Instrument 7,110246,110246.0
8800,Hospital 1227,District 20,Instrument 4,10800,10800.0
8801,Hospital 1228,District 13,Instrument 5,7758,95.77777777777777
8802,Hospital 1229,District 13,Instrument 7,21000,328.125
8803,Hospital 1230,District 17,Instrument 2,10827,10827.0
8804,Hospital 1230,District 19,Instrument 2,33984,17.11178247734139
8805,Hospital 1230,District 19,Instrument 3,114336,57.570996978851966
8806,Hospital 1230,District 19,Instrument 5,72000,36.25377643504532
8807,Hospital 1230,District 8,Instrument 4,16320,236.52173913043478
8808,Hospital 1231,District 19,Instrument 5,75000,446.42857142857144
8809,Hospital 1231,District 20,Instrument 4,10278,58.067796610169495
8810,Hospital 1231,District 41,Instrument 4,1350,84.375
8811,Hospital 1231,District 50,Instrument 13,194486,194486.0
8812,Hospital 1231,District 50,Instrument 18,138986,138986.0
8813,Hospital 1233,District 13,Instrument 7,432176,26.544806830047296
8814,Hospital 1233,District 50,Instrument 18,1949,1949.0
8815,Hospital 1233,District 8,Instrument 8,5121,3.821641791044776
8816,Hospital 1234,District 19,Instrument 8,893242,893242.0
8817,Hospital 1237,District 13,Instrument 7,1434,44.8125
8818,Hospital 1237,District 39,Instrument 3,66434,2555.153846153846
8819,Hospital 1239,District 20,Instrument 13,4440,10.962962962962964
8820,Hospital 1239,District 39,Instrument 3,443175,138.92633228840126
8821,Hospital 1239,District 39,Instrument 8,251,0.0786833855799373
8822,Hospital 1241,District 19,Instrument 13,1794,1794.0
8823,Hospital 1241,District 19,Instrument 2,1800,1800.0
8824,Hospital 1241,District 19,Instrument 3,5940,5940.0
8825,Hospital 1241,District 20,Instrument 13,372,1.8979591836734695
8826,Hospital 1241,District 20,Instrument 2,8580,43.775510204081634
8827,Hospital 1241,District 20,Instrument 3,3150,16.071428571428573
8828,Hospital 1241,District 32,Instrument 13,1392,0.6170212765957447
8829,Hospital 1241,District 41,Instrument 13,8022,2.151824034334764
8830,Hospital 1241,District 41,Instrument 4,8052,2.1598712446351933
8831,Hospital 1241,District 48,Instrument 2,4680,31.62162162162162
8832,Hospital 1241,District 48,Instrument 3,8280,55.945945945945944
8833,Hospital 1241,District 50,Instrument 13,6288,6288.0
8834,Hospital 1241,No District Available,Instrument 13,30063,30063.0
8835,Hospital 1242,District 12,Instrument 4,120000,6.162378678169773
8836,Hospital 1242,District 12,Instrument 7,768594,39.469727314743494
8837,Hospital 1242,District 13,Instrument 7,62945,21.76521438450899
8838,Hospital 1242,District 20,Instrument 3,104760,56.93478260869565
8839,Hospital 1242,District 39,Instrument 3,4170,1042.5
8840,Hospital 1242,District 39,Instrument 7,8860,2215.0
8841,Hospital 1242,District 48,Instrument 5,3240,3.612040133779264
8842,Hospital 1243,District 20,Instrument 13,67238,505.54887218045116
8843,Hospital 1243,District 20,Instrument 4,5580,41.954887218045116
8844,Hospital 1245,District 13,Instrument 7,430142,45.74518770605126
8845,Hospital 1245,District 39,Instrument 3,2436,1218.0
8846,Hospital 1246,District 10,Instrument 7,8333,8333.0
8847,Hospital 1246,District 13,Instrument 7,188682,344.9396709323583
8848,Hospital 1246,District 18,Instrument 18,996,0.7968
8849,Hospital 1246,District 28,Instrument 13,11664,284.4878048780488
8850,Hospital 1246,District 28,Instrument 19,4839,118.02439024390245
8851,Hospital 1246,District 8,Instrument 13,243,30.375
8852,Hospital 1246,District 8,Instrument 3,900,112.5
8853,Hospital 1246,District 8,Instrument 5,2400,300.0
8854,Hospital 1246,District 8,Instrument 7,4765,595.625
8855,Hospital 1248,District 39,Instrument 3,2820,3.648124191461837
8856,Hospital 1249,District 39,Instrument 3,1229,0.27457551385165324
8857,Hospital 125,District 20,Instrument 3,6000,6000.0
8858,Hospital 125,District 50,Instrument 8,362426,362426.0
8859,Hospital 1250,District 8,Instrument 3,2400,600.0
